,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path
304,fbs0111,DFBSJ081804.60+190012.6,08:18:04.602,+19:00:12.64,16.52,16.04,U,102,20,8.254035480759633e-14,6.540403212595294e-16,3.058871317207833e-13,5.474997317726403e-11,-1.3017211445212749e-13,5.815762982533891e-17,5.501079028924024e-20,-3.751477119538023e-23,specimages/fbs0111-DFBSJ081804.60+190012.6.fits
305,fbs0111,DFBSJ081808.36+190242.2,08:18:08.365,+19:02:42.21,15.84,15.33,U,91,16,-5.195418951931733e-12,-8.696929439085855e-15,-2.22362723390217e-12,-3.635166824785857e-10,2.0927058719807907e-12,-4.297638123515816e-15,3.780828189366184e-18,-1.2127279787351137e-21,specimages/fbs0111-DFBSJ081808.36+190242.2.fits
306,fbs0111,DFBSJ081808.84+185818.7,08:18:08.847,+18:58:18.76,14.07,12.74,OK,113,17,-1.4528414706736813e-10,-1.0482869271264645e-13,-3.1500154814496457e-11,-5.258557047941547e-09,2.863677191177232e-11,-5.644254160696612e-14,4.802004860947508e-17,-1.4957613556881802e-20,specimages/fbs0111-DFBSJ081808.84+185818.7.fits
307,fbs0111,DFBSJ081809.88+190034.4,08:18:09.888,+19:00:34.49,16.79,15.46,U,76,18,-1.2392592965997012e-11,-3.297294613598302e-15,-1.2797704074534433e-12,-2.184229442524789e-10,1.294059019436426e-12,-2.649198469859325e-15,2.288055197204593e-18,-7.1425318907241245e-22,specimages/fbs0111-DFBSJ081809.88+190034.4.fits
308,fbs0111,DFBSJ081811.93+185609.8,08:18:11.935,+18:56:09.84,16.55,15.9,U,74,18,-1.4532495033484533e-11,-3.866664264494566e-15,-1.500758809721207e-12,-2.561402576867949e-10,1.3352178105301322e-12,-2.5360600073046773e-15,2.086340358940416e-18,-6.295585523833084e-22,specimages/fbs0111-DFBSJ081811.93+185609.8.fits
309,fbs0111,DFBSJ081813.60+185515.0,08:18:13.602,+18:55:15.05,15.09,14.34,OK,120,17,-2.730192508967035e-11,-1.9699495965922887e-14,-5.9195350272333186e-12,-9.881921028710743e-10,5.489287944476345e-12,-1.0976622223885777e-14,9.439125331002348e-18,-2.964072200897863e-21,specimages/fbs0111-DFBSJ081813.60+185515.0.fits
310,fbs0111,DFBSJ081815.40+185645.2,08:18:15.400,+18:56:45.28,16.4,15.68,U,120,18,-1.4223009571316051e-11,-3.784318259468657e-15,-1.4687979809778134e-12,-2.5068530166569106e-10,1.3394087462325992e-12,-2.5849466493743613e-15,2.1499489320674773e-18,-6.538621123965878e-22,specimages/fbs0111-DFBSJ081815.40+185645.2.fits
311,fbs0111,DFBSJ081817.43+190223.5,08:18:17.439,+19:02:23.50,16.24,15.68,U,87,18,-7.54431484740088e-12,-2.007313993417076e-15,-7.790935556495826e-13,-1.329706349572578e-10,7.957400130188541e-13,-1.6333893289913546e-15,1.4093573868310697e-18,-4.386919447064419e-22,specimages/fbs0111-DFBSJ081817.43+190223.5.fits
312,fbs0111,DFBSJ081821.52+185632.6,08:18:21.521,+18:56:32.64,13.27,12.34,NL,104,18,-1.0269770225118925e-10,-2.732465794715172e-14,-1.0605441890256388e-11,-1.8100614896710519e-09,1.3539392810099513e-11,-3.0879564542042515e-14,2.836209429184753e-17,-9.206276047967894e-21,specimages/fbs0111-DFBSJ081821.52+185632.6.fits
313,fbs0111,DFBSJ081821.88+185834.6,08:18:21.887,+18:58:34.61,16.17,15.67,NL,120,16,-8.145285000981667e-11,-1.3634924179499678e-13,-3.486176055061592e-11,-5.699189124703548e-09,2.5596946458317166e-11,-4.400999859858971e-14,3.394855653201011e-17,-9.853557693351902e-21,specimages/fbs0111-DFBSJ081821.88+185834.6.fits
314,fbs0111,DFBSJ081824.40+190019.7,08:18:24.402,+19:00:19.73,14.93,14.27,OK,97,16,-1.3672729510396289e-11,-2.2887614000482932e-14,-5.851894937175219e-12,-9.566625782994521e-10,5.591005412011523e-12,-1.1601548235960843e-14,1.0285283889920348e-17,-3.318853307604903e-21,specimages/fbs0111-DFBSJ081824.40+190019.7.fits
315,fbs0111,DFBSJ081826.73+185523.4,08:18:26.733,+18:55:23.42,16.1,15.42,U,91,15,4.264244414599239e-13,-1.1931265283437403e-14,-3.1712641100958035e-12,-5.082003136003148e-10,2.8233949012228372e-12,-5.715263681416522e-15,5.01775734078234e-18,-1.6187371290474734e-21,specimages/fbs0111-DFBSJ081826.73+185523.4.fits
316,fbs0111,DFBSJ081829.00+190315.2,08:18:29.002,+19:03:15.21,16.01,15.28,U,93,17,-1.1685713384574874e-11,-8.431740755092585e-15,-2.5336684986317875e-12,-4.22964366479698e-10,2.268937428017096e-12,-4.4211523871682694e-15,3.7271181662943514e-18,-1.152265107888017e-21,specimages/fbs0111-DFBSJ081829.00+190315.2.fits
317,fbs0111,DFBSJ081829.18+185753.7,08:18:29.185,+18:57:53.73,12.07,11.89,NL,115,11,-1.5114463922612009e-10,7.251993948958448e-13,2.0314042361008947e-10,3.0313630427481015e-08,-1.4853656730002332e-10,2.8368749249252905e-13,-2.4746997494354784e-16,8.245254771605416e-20,specimages/fbs0111-DFBSJ081829.18+185753.7.fits
318,fbs0111,DFBSJ081829.20+185740.4,08:18:29.202,+18:57:40.48,12.06,11.89,NL,114,10,1.0525967171529681e-09,1.2010783879812233e-12,2.6792274685052966e-10,3.9348344556805274e-08,-2.0115149597560922e-10,4.003497010723057e-13,-3.629161651531215e-16,1.252209360707693e-19,specimages/fbs0111-DFBSJ081829.20+185740.4.fits
319,fbs0120,DFBSJ081930.35+270104.4,08:19:30.351,+27:01:04.45,16.12,15.97,U,95,17,-3.985080959360446e-12,-2.8754027450932907e-15,-8.640344198379993e-13,-1.4423958280416303e-10,8.508746789331993e-13,-1.7599421861141908e-15,1.545026769250866e-18,-4.917521731154839e-22,specimages/fbs0120-DFBSJ081930.35+270104.4.fits
320,fbs0120,DFBSJ081933.54+265624.6,08:19:33.545,+26:56:24.60,16.58,15.4,U,74,17,-8.561980195700032e-12,-6.177831458623951e-15,-1.856387064641359e-12,-3.099005233616879e-10,1.7237902951683676e-12,-3.4195204236071287e-15,2.908207758618375e-18,-9.027130723223872e-22,specimages/fbs0120-DFBSJ081933.54+265624.6.fits
321,fbs0120,DFBSJ081943.87+265822.2,08:19:43.875,+26:58:22.20,15.33,14.71,OK,76,17,-1.6652277107326886e-11,-1.2015322949676155e-14,-3.6105047370079563e-12,-6.027284254835351e-10,3.364590376538577e-12,-6.727965119355609e-15,5.773304790050893e-18,-1.807388285544001e-21,specimages/fbs0120-DFBSJ081943.87+265822.2.fits
322,fbs0120,DFBSJ081946.54+270131.7,08:19:46.549,+27:01:31.71,15.7,15.13,OK,108,16,-9.110071818536117e-12,-1.5249915273669016e-14,-3.899093065893482e-12,-6.374208988440395e-10,3.4751990179629732e-12,-6.921520343065856e-15,5.984834348511118e-18,-1.9018059311925226e-21,specimages/fbs0120-DFBSJ081946.54+270131.7.fits
323,fbs0120,DFBSJ081949.68+265826.3,08:19:49.688,+26:58:26.35,15.38,14.44,OK,77,18,-2.8479212815561422e-11,-7.577461678074454e-15,-2.941020790023995e-12,-5.019546679952392e-10,2.8737049229236205e-12,-5.760615096044064e-15,4.900364806785978e-18,-1.5113970484138509e-21,specimages/fbs0120-DFBSJ081949.68+265826.3.fits
324,fbs0120,DFBSJ081951.84+270103.5,08:19:51.841,+27:01:03.55,15.64,15.29,OK,86,18,-7.035354965903073e-12,-1.8718916758854923e-15,-7.265322046984754e-13,-1.2399956265266846e-10,8.420691502996844e-13,-1.8399403094138093e-15,1.6477266699791145e-18,-5.257035368182308e-22,specimages/fbs0120-DFBSJ081951.84+270103.5.fits
325,fbs0120,DFBSJ081956.21+265438.4,08:19:56.214,+26:54:38.42,17.55,16.76,U,56,24,4.730274032234254e-13,8.724157948787986e-16,2.675748708404926e-13,5.367885389594603e-11,-1.8573621522365257e-13,2.4191545117720305e-16,-1.3982875951356325e-19,3.017505163226683e-23,specimages/fbs0120-DFBSJ081956.21+265438.4.fits
326,fbs0120,DFBSJ081958.42+270026.0,08:19:58.429,+27:00:26.04,14.97,13.14,OK,93,17,-1.1670388120211254e-10,-8.420686769113085e-14,-2.5303473148897222e-11,-4.224101670034019e-09,2.1727720996005824e-11,-4.116807969435205e-14,3.403457490661891e-17,-1.0373519665548133e-20,specimages/fbs0120-DFBSJ081958.42+270026.0.fits
327,fbs0120,DFBSJ081959.26+265513.3,08:19:59.268,+26:55:13.38,16.65,15.75,U,27,17,-1.7559924895639663e-11,-1.2670245002342282e-14,-3.80730520679633e-12,-6.355827371671886e-10,3.1664629225636484e-12,-5.881221337191732e-15,4.801614121586014e-18,-1.4520427079592125e-21,specimages/fbs0120-DFBSJ081959.26+265513.3.fits
328,fbs0120,DFBSJ082000.14+270043.4,08:20:00.140,+27:00:43.49,16.61,16.54,U,73,17,-3.063825827976348e-12,-2.2106808268106217e-15,-6.642913151531045e-13,-1.1089513957705909e-10,6.002185528439302e-13,-1.1563853262652813e-15,9.529322486500244e-19,-2.860130024965237e-22,specimages/fbs0120-DFBSJ082000.14+270043.4.fits
329,fbs0120,DFBSJ082005.50+265918.4,08:20:05.503,+26:59:18.48,16.17,16.03,U,92,17,-7.912828089718697e-12,-5.7094465852130725e-15,-1.7156419826313069e-12,-2.8640525062165795e-10,1.4507742052514863e-12,-2.7157324423873672e-15,2.221492793036178e-18,-6.706029671027882e-22,specimages/fbs0120-DFBSJ082005.50+265918.4.fits
330,fbs0120,DFBSJ082008.82+270248.8,08:20:08.829,+27:02:48.86,15.29,15.02,OK,85,17,-4.278509624593011e-12,-3.08711600351855e-15,-9.276515700992589e-13,-1.54859190394871e-10,1.1027061821996077e-12,-2.481920308538009e-15,2.2789231061630847e-18,-7.445900763383013e-22,specimages/fbs0120-DFBSJ082008.82+270248.8.fits
331,fbs0611,DFBSJ132055.43+144514.0,13:20:55.433,+14:45:14.02,16.67,15.62,U,64,17,-1.0974082326813641e-11,-7.918272865451527e-15,-2.3793761343150058e-12,-3.972074366559608e-10,2.0270883750895797e-12,-3.814526317751428e-15,3.1330616441581473e-18,-9.488648297688879e-22,specimages/fbs0611-DFBSJ132055.43+144514.0.fits
332,fbs0611,DFBSJ132056.60+144232.7,13:20:56.605,+14:42:32.71,16.48,15.18,U,110,16,-7.910109768684225e-12,-1.3241232941652374e-14,-3.3855150059342347e-12,-5.534620040998132e-10,2.830651851712221e-12,-5.333050115812795e-15,4.386514216814487e-18,-1.3314949961155068e-21,specimages/fbs0611-DFBSJ132056.60+144232.7.fits
333,fbs0611,DFBSJ132106.07+144804.3,13:21:06.077,+14:48:04.32,16.47,16.44,U,63,20,1.2074501658728168e-14,9.567547313800788e-17,4.47463505274326e-14,8.009094675185667e-12,5.867618528642226e-15,-6.24891243774933e-17,7.445039641536615e-20,-2.592091529804081e-23,specimages/fbs0611-DFBSJ132106.07+144804.3.fits
334,fbs0611,DFBSJ132106.42+144139.4,13:21:06.423,+14:41:39.49,15.38,14.22,OK,72,17,-3.070778618931516e-11,-2.215697953324566e-14,-6.657989658068123e-12,-1.1114684652700269e-09,5.920894790847439e-12,-1.1470593847041935e-14,9.623636828648539e-18,-2.963046766431821e-21,specimages/fbs0611-DFBSJ132106.42+144139.4.fits
335,fbs0611,DFBSJ132108.78+144246.3,13:21:08.789,+14:42:46.31,13.63,12.79,OK,105,15,3.352210661408965e-12,-9.379421548215916e-14,-2.4929975782204518e-11,-3.995067451311099e-09,2.3107751986643094e-11,-4.774180706985087e-14,4.2315130502924e-17,-1.3692145787289526e-20,specimages/fbs0611-DFBSJ132108.78+144246.3.fits
336,fbs0611,DFBSJ132109.90+144246.8,13:21:09.901,+14:42:46.85,17.29,15.91,U,63,16,-5.495318179378407e-12,-9.198961770246624e-15,-2.35198831463653e-12,-3.845017314438758e-10,1.9413893978919065e-12,-3.637797597036353e-15,2.989624744696642e-18,-9.09153382090614e-22,specimages/fbs0611-DFBSJ132109.90+144246.8.fits
337,fbs0611,DFBSJ132118.76+144247.4,13:21:18.764,+14:42:47.42,15.93,16.21,U,72,17,3.6635158233629536e-12,2.643390985981844e-15,7.943181059825059e-13,1.326019856769361e-10,-5.169326665071449e-13,7.641391880612574e-16,-5.055189064534778e-19,1.2599599743235466e-22,specimages/fbs0611-DFBSJ132118.76+144247.4.fits
338,fbs0611,DFBSJ132125.69+144343.3,13:21:25.693,+14:43:43.36,16.1,15.57,U,80,16,-2.186580457394279e-12,-3.660251044350215e-15,-9.358514789569452e-13,-1.5299221881062095e-10,8.737534822713586e-13,-1.7510380104109207e-15,1.4924814332397808e-18,-4.622539598800043e-22,specimages/fbs0611-DFBSJ132125.69+144343.3.fits
339,fbs0785M,DFBSJ071744.51+465756.2,07:17:44.512,+46:57:56.27,17.62,16.77,U,77,18,-6.580812135989698e-12,-1.7509556851705363e-15,-6.795939153271667e-13,-1.159887247487801e-10,6.763073718593872e-13,-1.3678895928646507e-15,1.1699080471391316e-18,-3.622425133903383e-22,specimages/fbs0785M-DFBSJ071744.51+465756.2.fits
340,fbs0785M,DFBSJ071746.00+470631.8,07:17:46.002,+47:06:31.81,12.17,12.12,U,120,17,5.214893368081047e-10,3.7627767658080103e-13,1.1306843739520278e-10,1.887541820395646e-08,-8.013179746390276e-11,1.2989019560335822e-13,-9.422246513548076e-17,2.5644009936198244e-20,specimages/fbs0785M-DFBSJ071746.00+470631.8.fits
341,fbs0785M,DFBSJ071747.27+470602.6,07:17:47.271,+47:06:02.62,12.89,12.15,NL,114,17,1.0748600967709047e-10,7.75562298140164e-14,2.330506372107202e-11,3.890519110603893e-09,-9.042040161359166e-12,2.7260372527075794e-15,6.741305687431517e-18,-4.2756695478801025e-21,specimages/fbs0785M-DFBSJ071747.27+470602.6.fits
342,fbs0785M,DFBSJ071747.55+470648.8,07:17:47.559,+47:06:48.83,12.5,12.33,NL,109,11,-5.0987987319342146e-11,2.4464325145013603e-13,6.852870245635807e-11,1.022622092736482e-08,-4.112841715788658e-11,6.461453960031345e-14,-4.7551261673699964e-17,1.3974181358211264e-20,specimages/fbs0785M-DFBSJ071747.55+470648.8.fits
343,fbs0785M,DFBSJ071748.59+470242.3,07:17:48.594,+47:02:42.33,16.63,16.94,U,31,17,-2.4975860755228272e-12,-1.8021110673938124e-15,-5.415190533752716e-13,-9.039962396945568e-11,5.779996146988671e-13,-1.2512568019069063e-15,1.1352568779167748e-18,-3.714510390932163e-22,specimages/fbs0785M-DFBSJ071748.59+470242.3.fits
344,fbs0785M,DFBSJ071752.45+470039.2,07:17:52.459,+47:00:39.26,17.27,16.71,U,66,19,1.3523820529934502e-12,-1.2312121640371593e-15,-3.7191113283865805e-13,-6.495601969600847e-11,4.4449129696022055e-13,-9.600351327314715e-16,8.449650925839196e-19,-2.642956997313013e-22,specimages/fbs0785M-DFBSJ071752.45+470039.2.fits
345,fbs0785M,DFBSJ071752.80+470538.2,07:17:52.801,+47:05:38.29,16.44,16.15,U,92,15,5.840149209114734e-13,-1.6340609669048175e-14,-4.3432437024205725e-12,-6.960121005302022e-10,3.820125891252951e-12,-7.711041192630483e-15,6.785956529106231e-18,-2.2008694862269867e-21,specimages/fbs0785M-DFBSJ071752.80+470538.2.fits
346,fbs0785M,DFBSJ071756.68+470055.8,07:17:56.683,+47:00:55.86,16.09,13.8,OK,73,17,-1.3478093347961047e-10,-9.725024744685493e-14,-2.9222902884463877e-11,-4.878402516405225e-09,2.4866533349903683e-11,-4.680393938857153e-14,3.850263910942034e-17,-1.1691056292715739e-20,specimages/fbs0785M-DFBSJ071756.68+470055.8.fits
347,fbs0785M,DFBSJ071758.93+470104.9,07:17:58.938,+47:01:04.91,17.3,16.64,U,64,18,-2.110310064876565e-12,-5.614850986395814e-16,-2.17927435546673e-13,-3.7194123588217806e-11,3.5395561297479226e-13,-8.649861496164432e-16,8.190720709658902e-19,-2.704671266765873e-22,specimages/fbs0785M-DFBSJ071758.93+470104.9.fits
348,fbs0785M,DFBSJ071759.95+470629.9,07:17:59.953,+47:06:29.92,17.27,16.93,U,30,19,1.7536782048614713e-12,-1.5965543895572468e-15,-4.822700182878521e-13,-8.423085578133917e-11,5.169003141633952e-13,-1.067723661923987e-15,9.18431374557081e-19,-2.8333579633849246e-22,specimages/fbs0785M-DFBSJ071759.95+470629.9.fits
349,fbs0785M,DFBSJ071800.48+470414.5,07:18:00.483,+47:04:14.55,16.56,16.1,U,91,18,-1.2092465218687658e-11,-3.2174404243021796e-15,-1.2487768586654343e-12,-2.1313321674879815e-10,1.2415667468525782e-12,-2.5156393733197654e-15,2.1557683875631703e-18,-6.685037964156366e-22,specimages/fbs0785M-DFBSJ071800.48+470414.5.fits
350,fbs0785M,DFBSJ071801.94+470338.6,07:18:01.945,+47:03:38.69,14.71,13.95,U,93,16,-4.088166594977122e-11,-6.843435534661326e-14,-1.7497271599557484e-11,-2.8604409386197087e-09,1.571264607779624e-11,-3.1314322452813315e-14,2.6988215945769675e-17,-8.528880303917095e-21,specimages/fbs0785M-DFBSJ071801.94+470338.6.fits
351,fbs0785M,DFBSJ071803.26+470341.3,07:18:03.260,+47:03:41.32,14.72,13.95,N,95,18,-7.464328042589674e-11,-1.9860323906830786e-14,-7.708336146026603e-12,-1.3156091415892233e-09,7.739179110096145e-12,-1.5791062751861552e-14,1.360544171829147e-17,-4.237438596332332e-21,specimages/fbs0785M-DFBSJ071803.26+470341.3.fits
352,fbs0785M,DFBSJ071804.92+470218.6,07:18:04.929,+47:02:18.63,15.71,15.13,OK,84,18,-2.3690310029340076e-11,-6.303272282012278e-15,-2.4464724812833887e-12,-4.1754787016833114e-10,2.5754065266020766e-12,-5.387547597526881e-15,4.715742886945908e-18,-1.4854537199867014e-21,specimages/fbs0785M-DFBSJ071804.92+470218.6.fits
353,fbs0785M,DFBSJ071805.56+470037.7,07:18:05.569,+47:00:37.79,14.43,13.12,OK,87,18,-2.2032193061961818e-10,-5.86210692500147e-14,-2.2752447657462247e-11,-3.883244872381723e-09,2.1304645182560732e-11,-4.1756900287637675e-14,3.5070541427913344e-17,-1.0735421504053982e-20,specimages/fbs0785M-DFBSJ071805.56+470037.7.fits
354,fbs0785M,DFBSJ071810.13+470624.9,07:18:10.134,+47:06:24.96,17.02,16.53,U,71,19,1.6176166751491763e-12,-1.4726828923677188e-15,-4.448520848553728e-13,-7.769555083535604e-11,5.093914148874458e-13,-1.0779645533161808e-15,9.370051872560746e-19,-2.9059682166892347e-22,specimages/fbs0785M-DFBSJ071810.13+470624.9.fits
355,fbs0785M,DFBSJ071812.09+470106.9,07:18:12.096,+47:01:06.90,16.82,16.59,U,70,17,-6.7677098011241844e-12,-4.8831912702594904e-15,-1.4673586597073972e-12,-2.449572285076371e-10,1.3160369826848237e-12,-2.5517310001809114e-15,2.135631412046873e-18,-6.551104182004778e-22,specimages/fbs0785M-DFBSJ071812.09+470106.9.fits
356,fbs0785M,DFBSJ071812.43+465817.1,07:18:12.433,+46:58:17.16,17.38,16.21,U,66,19,4.944580112811242e-12,-4.501565619740909e-15,-1.3597855681908553e-12,-2.374937527746981e-10,1.2689559633432506e-12,-2.4183607232075704e-15,1.972729040515333e-18,-5.860382158383244e-22,specimages/fbs0785M-DFBSJ071812.43+465817.1.fits
357,fbs0785M,DFBSJ071815.11+470105.8,07:18:15.111,+47:01:05.85,16.22,15.5,OK,91,18,-2.87723702202929e-11,-7.65546614910316e-15,-2.971296747320268e-12,-5.071222599919639e-10,2.7855321016685006e-12,-5.464400542010624e-15,4.594660279493511e-18,-1.408549037154953e-21,specimages/fbs0785M-DFBSJ071815.11+470105.8.fits
358,fbs0785M,DFBSJ071815.25+465734.0,07:18:15.255,+46:57:34.05,17.59,16.84,U,32,17,-7.676680227620686e-12,-5.53905417742973e-15,-1.6644402783976537e-12,-2.778576654548103e-10,1.4449140605027406e-12,-2.7421363211996467e-15,2.2575157995223817e-18,-6.826768485098703e-22,specimages/fbs0785M-DFBSJ071815.25+465734.0.fits
359,fbs0785M,DFBSJ071817.04+465906.4,07:18:17.043,+46:59:06.49,16.9,15.5,NL,64,15,7.206117401897558e-13,-2.016254241953834e-14,-5.359093693344002e-12,-8.588042949389449e-10,4.510039249895888e-12,-8.667192150625298e-15,7.264478313775668e-18,-2.2500653242505504e-21,specimages/fbs0785M-DFBSJ071817.04+465906.4.fits
360,fbs0785M,DFBSJ071817.40+470027.1,07:18:17.407,+47:00:27.17,14.97,14.74,NL,115,18,-2.57370764428008e-11,-6.847852449424522e-15,-2.6578387948482457e-12,-4.536223305064932e-10,2.862075384655945e-12,-6.04765561761781e-15,5.3147433029789955e-18,-1.6753021056566782e-21,specimages/fbs0785M-DFBSJ071817.40+470027.1.fits
361,fbs0785M,DFBSJ071820.65+470223.9,07:18:20.653,+47:02:23.90,17.76,14.77,NL,62,17,-3.735101965722665e-11,-2.6950388857721562e-14,-8.09837343092705e-12,-1.3519245548855078e-09,6.4122312650151464e-12,-1.1346041218229242e-14,8.995368231764266e-18,-2.705268807254414e-21,specimages/fbs0785M-DFBSJ071820.65+470223.9.fits
362,fbs1309,DFBSJ041549.28-004654.4,04:15:49.281,-00:46:54.41,16.69,15.0,U,43,16,-9.865704750796907e-12,-1.6514826235641073e-14,-4.222506384256346e-12,-6.902928188742052e-10,3.5478433413639612e-12,-6.775732675856578e-15,5.679154837603321e-18,-1.761880845810359e-21,specimages/fbs1309-DFBSJ041549.28-004654.4.fits
363,fbs1309,DFBSJ041552.77-005134.4,04:15:52.773,-00:51:34.42,16.08,15.45,U,78,18,4.4912917541293105e-13,1.1950418956802345e-16,4.638315891572397e-14,7.916688827564485e-12,8.170002468647049e-14,-3.0465117375827645e-16,3.332015544649923e-19,-1.179737152878299e-22,specimages/fbs1309-DFBSJ041552.77-005134.4.fits
364,fbs1309,DFBSJ041555.27-004839.5,04:15:55.272,-00:48:39.57,15.64,14.52,OK,73,15,4.465979232648736e-13,-1.249572079865284e-14,-3.3212927603016418e-12,-5.322424666129017e-10,3.0289041932182472e-12,-6.1795702183062836e-15,5.422527865521164e-18,-1.7404592174067237e-21,specimages/fbs1309-DFBSJ041555.27-004839.5.fits
365,fbs1309,DFBSJ041556.67-005308.4,04:15:56.676,-00:53:08.43,17.36,16.15,U,31,19,1.131012183471415e-12,-1.0296781801509433e-15,-3.110343838324832e-13,-5.432381975543973e-11,2.830707427662223e-13,-5.245501340597271e-16,4.1493984764429603e-19,-1.1930013888245176e-22,specimages/fbs1309-DFBSJ041556.67-005308.4.fits
366,fbs1309,DFBSJ041557.48-004852.5,04:15:57.480,-00:48:52.52,16.06,15.45,U,83,17,-1.2308071296948769e-12,-8.880774752433242e-16,-2.668596738696221e-13,-4.454875267519133e-11,2.9661581191018605e-13,-6.326681217485468e-16,5.524442776657798e-19,-1.718591349964737e-22,specimages/fbs1309-DFBSJ041557.48-004852.5.fits
367,fbs1309,DFBSJ041603.47-004852.8,04:16:03.471,-00:48:52.83,16.78,15.26,U,56,18,-7.844439545521834e-12,-2.0871703631242516e-15,-8.100881560324433e-13,-1.3826074940994956e-10,7.624308740700215e-13,-1.4889496836006402e-15,1.2418555456873936e-18,-3.771495207355334e-22,specimages/fbs1309-DFBSJ041603.47-004852.8.fits
368,fbs1309,DFBSJ041608.03-004746.6,04:16:08.030,-00:47:46.62,15.8,15.0,U,75,18,-3.836115220662005e-12,-1.0206694534501346e-15,-3.9614945043384267e-13,-6.761188743169769e-11,5.416629139941099e-13,-1.2667227455045029e-15,1.1786580208024493e-18,-3.856929556151142e-22,specimages/fbs1309-DFBSJ041608.03-004746.6.fits
369,fbs1309,DFBSJ041614.00-005245.9,04:16:14.003,-00:52:45.99,14.91,14.23,OK,85,18,-5.438992125912534e-12,-1.447139520758768e-15,-5.616736875111047e-13,-9.586200547477265e-11,9.113730991700504e-13,-2.2282883629235142e-15,2.103577889401695e-18,-6.903550006277622e-22,specimages/fbs1309-DFBSJ041614.00-005245.9.fits
370,fbs1309,DFBSJ041614.19-005607.3,04:16:14.193,-00:56:07.33,14.28,12.76,OK,91,16,-8.591738133653614e-11,-1.4382251261170275e-13,-3.6772499448655237e-11,-6.011545244416896e-09,3.128312747752768e-11,-5.999830654089202e-14,5.0248243057130425e-17,-1.5528841279269134e-20,specimages/fbs1309-DFBSJ041614.19-005607.3.fits
371,fbs1309,DFBSJ041616.68-005512.1,04:16:16.683,-00:55:12.12,15.1,14.48,U,92,18,-3.975858996280581e-12,-1.0578462154784657e-15,-4.1057843884351434e-13,-7.007419864109367e-11,6.949232575136591e-13,-1.7256530609617733e-15,1.6445327596350706e-18,-5.434048355684513e-22,specimages/fbs1309-DFBSJ041616.68-005512.1.fits
372,fbs1309,DFBSJ041618.47-005139.8,04:16:18.479,-00:51:39.87,14.62,13.65,OK,103,17,-2.780898808094127e-11,-2.006535823483601e-14,-6.029473000601861e-12,-1.0065445581398414e-09,5.716453199091472e-12,-1.1520323670994073e-14,9.919925972917187e-18,-3.109643975121897e-21,specimages/fbs1309-DFBSJ041618.47-005139.8.fits
373,fbs1309,DFBSJ041619.14-005522.1,04:16:19.140,-00:55:22.19,11.87,11.6,OK,120,17,4.778722820714864e-10,3.4480623394847027e-13,1.0361154300334186e-10,1.7296714983294797e-08,-6.867794059161898e-11,1.0293252985510028e-13,-6.864283728492884e-17,1.7135924479749926e-20,specimages/fbs1309-DFBSJ041619.14-005522.1.fits
374,fbs1309,DFBSJ041619.80-005501.2,04:16:19.809,-00:55:01.25,15.5,13.64,U,61,18,-9.912357020377927e-11,-2.6373838162310112e-14,-1.0236412883550535e-11,-1.7470883208198586e-09,8.899216343106293e-12,-1.658798609096814e-14,1.3433621970853242e-17,-3.999245071057922e-21,specimages/fbs1309-DFBSJ041619.80-005501.2.fits
375,fbs1309,DFBSJ041621.93-004800.0,04:16:21.936,-00:48:00.04,16.52,15.97,U,84,18,-7.065621638703112e-13,-1.8799314197840026e-16,-7.296517366512524e-14,-1.2453106164385525e-11,1.2267661471246414e-13,-3.051493919839278e-16,2.920102531524769e-19,-9.702968562064801e-23,specimages/fbs1309-DFBSJ041621.93-004800.0.fits
376,fbs1477,DFBSJ081755.98+190314.9,08:17:55.984,+19:03:14.99,15.87,13.68,U,108,16,-4.146238940090757e-11,-6.940651251558409e-14,-1.7745838733194033e-11,-2.901079127061753e-09,1.490176457203707e-11,-2.8342474251727732e-14,2.360833431824541e-17,-7.270340237263476e-21,specimages/fbs1477-DFBSJ081755.98+190314.9.fits
377,fbs1477,DFBSJ081756.25+185537.2,08:17:56.255,+18:55:37.25,15.19,14.4,OK,109,17,3.3515489839005926e-12,2.4183126242141162e-15,7.266861309250462e-13,1.2131281189134175e-10,4.5475599596123e-15,-8.282495337196014e-16,1.165558816129693e-18,-4.622448795251316e-22,specimages/fbs1477-DFBSJ081756.25+185537.2.fits
378,fbs1477,DFBSJ081757.83+185724.2,08:17:57.830,+18:57:24.24,16.22,15.27,NL,120,17,-6.516964335802137e-12,-4.702264227852755e-15,-1.4129911703632733e-12,-2.358810445313617e-10,1.3519522948200212e-12,-2.7630350234550042e-15,2.417255723851262e-18,-7.701930706610233e-22,specimages/fbs1477-DFBSJ081757.83+185724.2.fits
379,fbs1477,DFBSJ081758.22+185818.0,08:17:58.226,+18:58:18.03,15.88,15.1,NL,85,17,4.43989236280388e-12,3.203587153597161e-15,9.626532886191594e-13,1.6070388790688905e-10,-4.890588593859107e-13,5.019760167592717e-16,-1.7610589625872877e-19,3.065624342259507e-24,specimages/fbs1477-DFBSJ081758.22+185818.0.fits
