,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
670,670,fbs0155,DFBSJ084133.12+425914.0,41:33.1,+42:59:14.07,16.16,15.21,U,77,18,-1.94E-11,-5.16E-15,-2.00E-12,-3.42E-10,1.80E-12,-3.43E-15,2.83E-18,-8.51E-22,specimages/fbs0155-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0155-DFBSJ084133.12+425914.0.jpg
671,671,fbs0155,DFBSJ084134.55+430125.4,41:34.6,+43:01:25.49,17.34,16.34,U,29,18,-6.13E-12,-1.63E-15,-6.33E-13,-1.08E-10,5.71E-13,-1.09E-15,8.90E-19,-2.66E-22,specimages/fbs0155-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0155-DFBSJ084134.55+430125.4.jpg
672,672,fbs0155,DFBSJ084137.20+430055.4,41:37.2,+43:00:55.47,17.04,15.61,U,36,12,2.07E-11,-1.31E-14,-3.26E-12,-4.95E-10,2.49E-12,-4.62E-15,3.71E-18,-1.09E-21,specimages/fbs0155-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0155-DFBSJ084137.20+430055.4.jpg
673,673,fbs0155,DFBSJ084137.76+425804.2,41:37.8,+42:58:04.25,15.48,14.29,OK,103,18,-3.97E-11,-1.06E-14,-4.10E-12,-7.00E-10,3.83E-12,-7.48E-15,6.29E-18,-1.93E-21,specimages/fbs0155-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0155-DFBSJ084137.76+425804.2.jpg
674,674,fbs0155,DFBSJ084138.48+425910.5,41:38.5,+42:59:10.51,17.37,16.69,F,36,20,3.25E-14,2.58E-16,1.21E-13,2.16E-11,-4.45E-14,6.67E-18,3.46E-20,-1.82E-23,specimages/fbs0155-DFBSJ084138.48+425910.5.fits,specimagesjpeg/fbs0155-DFBSJ084138.48+425910.5.jpg
675,675,fbs0155,DFBSJ084146.92+425419.0,41:46.9,+42:54:19.03,14.77,13.73,OK,111,18,-4.56E-11,-1.21E-14,-4.71E-12,-8.03E-10,4.63E-12,-9.32E-15,7.97E-18,-2.47E-21,specimages/fbs0155-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0155-DFBSJ084146.92+425419.0.jpg
676,676,fbs0155,DFBSJ084151.63+425656.9,41:51.6,+42:56:56.99,16.41,15.46,NL,76,18,-1.18E-11,-3.13E-15,-1.21E-12,-2.07E-10,1.17E-12,-2.35E-15,2.00E-18,-6.21E-22,specimages/fbs0155-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0155-DFBSJ084151.63+425656.9.jpg
677,677,fbs0155,DFBSJ084152.13+425522.6,41:52.1,+42:55:22.67,17.44,15.85,NL,49,17,-8.13E-12,-5.87E-15,-1.76E-12,-2.94E-10,1.53E-12,-2.93E-15,2.44E-18,-7.48E-22,specimages/fbs0155-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0155-DFBSJ084152.13+425522.6.jpg
678,678,fbs0155,DFBSJ084155.06+425632.7,41:55.1,+42:56:32.71,15.14,14.13,U,99,18,-3.72E-11,-9.89E-15,-3.84E-12,-6.55E-10,3.71E-12,-7.43E-15,6.32E-18,-1.96E-21,specimages/fbs0155-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0155-DFBSJ084155.06+425632.7.jpg
679,679,fbs0155,DFBSJ084155.88+425820.0,41:55.9,+42:58:20.03,14.15,13.41,OK,109,17,-2.79E-11,-2.02E-14,-6.06E-12,-1.01E-09,6.17E-12,-1.30E-14,1.15E-17,-3.69E-21,specimages/fbs0155-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0155-DFBSJ084155.88+425820.0.jpg
680,680,fbs0155,DFBSJ084159.85+425507.8,41:59.9,+42:55:07.85,14.71,13.24,OK,117,17,-7.02E-11,-5.06E-14,-1.52E-11,-2.54E-09,1.35E-11,-2.62E-14,2.20E-17,-6.81E-21,specimages/fbs0155-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0155-DFBSJ084159.85+425507.8.jpg
681,681,fbs0161,DFBSJ084124.05+425653.6,41:24.1,+42:56:53.63,16.5,15.78,U,49,18,-5.54E-12,-1.47E-15,-5.72E-13,-9.76E-11,7.11E-13,-1.60E-15,1.46E-18,-4.73E-22,specimages/fbs0161-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0161-DFBSJ084124.05+425653.6.jpg
682,682,fbs0161,DFBSJ084133.12+425914.0,41:33.1,+42:59:14.07,16.07,15.17,U,69,17,-1.75E-11,-1.26E-14,-3.79E-12,-6.33E-10,3.39E-12,-6.59E-15,5.56E-18,-1.72E-21,specimages/fbs0161-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0161-DFBSJ084133.12+425914.0.jpg
683,683,fbs0161,DFBSJ084134.55+430125.4,41:34.6,+43:01:25.49,17.84,16.58,U,31,17,-5.49E-12,-3.96E-15,-1.19E-12,-1.99E-10,1.04E-12,-1.98E-15,1.63E-18,-4.93E-22,specimages/fbs0161-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0161-DFBSJ084134.55+430125.4.jpg
684,684,fbs0161,DFBSJ084137.20+430055.4,41:37.2,+43:00:55.47,16.96,15.45,U,64,19,4.81E-12,-4.38E-15,-1.32E-12,-2.31E-10,1.30E-12,-2.54E-15,2.11E-18,-6.34E-22,specimages/fbs0161-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0161-DFBSJ084137.20+430055.4.jpg
685,685,fbs0161,DFBSJ084137.76+425804.2,41:37.8,+42:58:04.25,15.41,14.26,NL,105,17,-2.90E-11,-2.09E-14,-6.28E-12,-1.05E-09,5.81E-12,-1.16E-14,9.90E-18,-3.10E-21,specimages/fbs0161-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0161-DFBSJ084137.76+425804.2.jpg
686,686,fbs0161,DFBSJ084138.48+425910.5,41:38.5,+42:59:10.51,16.25,16.59,NL,78,20,1.47E-13,1.17E-15,5.46E-13,9.77E-11,-3.35E-13,4.16E-16,-2.18E-19,3.91E-23,specimages/fbs0161-DFBSJ084138.48+425910.5.fits,specimagesjpeg/fbs0161-DFBSJ084138.48+425910.5.jpg
687,687,fbs0161,DFBSJ084146.92+425419.0,41:46.9,+42:54:19.03,14.81,13.75,OK,108,18,-5.26E-11,-1.40E-14,-5.43E-12,-9.27E-10,5.42E-12,-1.10E-14,9.51E-18,-2.96E-21,specimages/fbs0161-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0161-DFBSJ084146.92+425419.0.jpg
688,688,fbs0161,DFBSJ084151.63+425656.9,41:51.6,+42:56:56.99,16.68,15.45,U,74,18,-1.95E-11,-5.20E-15,-2.02E-12,-3.44E-10,1.89E-12,-3.70E-15,3.12E-18,-9.57E-22,specimages/fbs0161-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0161-DFBSJ084151.63+425656.9.jpg
689,689,fbs0161,DFBSJ084152.13+425522.6,41:52.1,+42:55:22.67,16.9,15.9,U,96,18,-1.17E-11,-3.10E-15,-1.20E-12,-2.06E-10,1.16E-12,-2.33E-15,1.99E-18,-6.18E-22,specimages/fbs0161-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0161-DFBSJ084152.13+425522.6.jpg
690,690,fbs0161,DFBSJ084155.06+425632.7,41:55.1,+42:56:32.71,14.96,14.08,U,94,17,-2.26E-11,-1.63E-14,-4.89E-12,-8.17E-10,4.88E-12,-1.02E-14,8.95E-18,-2.86E-21,specimages/fbs0161-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0161-DFBSJ084155.06+425632.7.jpg
691,691,fbs0161,DFBSJ084155.88+425820.0,41:55.9,+42:58:20.03,14.22,13.37,OK,93,16,-2.49E-11,-4.17E-14,-1.07E-11,-1.74E-09,1.04E-11,-2.19E-14,1.95E-17,-6.35E-21,specimages/fbs0161-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0161-DFBSJ084155.88+425820.0.jpg
692,692,fbs0161,DFBSJ084159.85+425507.8,41:59.9,+42:55:07.85,14.73,13.32,OK,99,15,3.36E-12,-9.41E-14,-2.50E-11,-4.01E-09,2.17E-11,-4.33E-14,3.75E-17,-1.20E-20,specimages/fbs0161-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0161-DFBSJ084159.85+425507.8.jpg
693,693,fbs0222,DFBSJ135841.04+190314.3,58:41.0,+19:03:14.35,16.07,15.11,U,95,17,-1.18E-11,-8.50E-15,-2.55E-12,-4.26E-10,2.24E-12,-4.32E-15,3.60E-18,-1.11E-21,specimages/fbs0222-DFBSJ135841.04+190314.3.fits,specimagesjpeg/fbs0222-DFBSJ135841.04+190314.3.jpg
694,694,fbs0222,DFBSJ135842.40+190815.7,58:42.4,+19:08:15.72,13.15,13.2,OK,120,17,4.16E-11,3.00E-14,9.02E-12,1.51E-09,-5.41E-12,7.13E-15,-4.03E-18,8.07E-22,specimages/fbs0222-DFBSJ135842.40+190815.7.fits,specimagesjpeg/fbs0222-DFBSJ135842.40+190815.7.jpg
695,695,fbs0222,DFBSJ135843.58+191027.4,58:43.6,+19:10:27.44,13.97,13.3,OK,120,15,1.82E-12,-5.09E-14,-1.35E-11,-2.17E-09,1.23E-11,-2.53E-14,2.24E-17,-7.27E-21,specimages/fbs0222-DFBSJ135843.58+191027.4.fits,specimagesjpeg/fbs0222-DFBSJ135843.58+191027.4.jpg
696,696,fbs0222,DFBSJ135849.68+190632.4,58:49.7,+19:06:32.47,16.68,15.07,NL,52,17,-9.32E-12,-6.72E-15,-2.02E-12,-3.37E-10,1.93E-12,-3.99E-15,3.59E-18,-1.19E-21,specimages/fbs0222-DFBSJ135849.68+190632.4.fits,specimagesjpeg/fbs0222-DFBSJ135849.68+190632.4.jpg
697,697,fbs0222,DFBSJ135849.98+190719.0,58:50.0,+19:07:19.09,14.88,13.63,NL,94,17,-4.37E-11,-3.16E-14,-9.48E-12,-1.58E-09,8.50E-12,-1.66E-14,1.40E-17,-4.35E-21,specimages/fbs0222-DFBSJ135849.98+190719.0.fits,specimagesjpeg/fbs0222-DFBSJ135849.98+190719.0.jpg
698,698,fbs0222,DFBSJ135854.41+190412.3,58:54.4,+19:04:12.31,16.54,15.14,U,53,18,-1.69E-11,-4.49E-15,-1.74E-12,-2.97E-10,1.58E-12,-3.02E-15,2.49E-18,-7.49E-22,specimages/fbs0222-DFBSJ135854.41+190412.3.fits,specimagesjpeg/fbs0222-DFBSJ135854.41+190412.3.jpg
699,699,fbs0222,DFBSJ135902.86+190636.2,59:02.9,+19:06:36.21,13.78,12.3,OK,92,18,-2.22E-10,-5.91E-14,-2.29E-11,-3.91E-09,2.13E-11,-4.16E-14,3.49E-17,-1.07E-20,specimages/fbs0222-DFBSJ135902.86+190636.2.fits,specimagesjpeg/fbs0222-DFBSJ135902.86+190636.2.jpg
700,700,fbs0222,DFBSJ135915.12+190224.7,59:15.1,+19:02:24.77,14.84,13.87,OK,90,17,-3.24E-11,-2.34E-14,-7.03E-12,-1.17E-09,6.32E-12,-1.23E-14,1.04E-17,-3.23E-21,specimages/fbs0222-DFBSJ135915.12+190224.7.fits,specimagesjpeg/fbs0222-DFBSJ135915.12+190224.7.jpg
701,701,fbs0611,DFBSJ132055.43+144514.0,20:55.4,+14:45:14.02,16.67,15.62,U,64,17,-1.10E-11,-7.92E-15,-2.38E-12,-3.97E-10,2.03E-12,-3.81E-15,3.13E-18,-9.49E-22,specimages/fbs0611-DFBSJ132055.43+144514.0.fits,specimagesjpeg/fbs0611-DFBSJ132055.43+144514.0.jpg
702,702,fbs0611,DFBSJ132056.60+144232.7,20:56.6,+14:42:32.71,16.48,15.18,U,110,16,-7.91E-12,-1.32E-14,-3.39E-12,-5.53E-10,2.83E-12,-5.33E-15,4.39E-18,-1.33E-21,specimages/fbs0611-DFBSJ132056.60+144232.7.fits,specimagesjpeg/fbs0611-DFBSJ132056.60+144232.7.jpg
703,703,fbs0611,DFBSJ132106.07+144804.3,21:06.1,+14:48:04.32,16.47,16.44,U,63,20,1.21E-14,9.57E-17,4.47E-14,8.01E-12,5.87E-15,-6.25E-17,7.45E-20,-2.59E-23,specimages/fbs0611-DFBSJ132106.07+144804.3.fits,specimagesjpeg/fbs0611-DFBSJ132106.07+144804.3.jpg
704,704,fbs0611,DFBSJ132106.42+144139.4,21:06.4,+14:41:39.49,15.38,14.22,OK,72,17,-3.07E-11,-2.22E-14,-6.66E-12,-1.11E-09,5.92E-12,-1.15E-14,9.62E-18,-2.96E-21,specimages/fbs0611-DFBSJ132106.42+144139.4.fits,specimagesjpeg/fbs0611-DFBSJ132106.42+144139.4.jpg
705,705,fbs0611,DFBSJ132108.78+144246.3,21:08.8,+14:42:46.31,13.63,12.79,OK,105,15,3.35E-12,-9.38E-14,-2.49E-11,-4.00E-09,2.31E-11,-4.77E-14,4.23E-17,-1.37E-20,specimages/fbs0611-DFBSJ132108.78+144246.3.fits,specimagesjpeg/fbs0611-DFBSJ132108.78+144246.3.jpg
706,706,fbs0611,DFBSJ132109.90+144246.8,21:09.9,+14:42:46.85,17.29,15.91,U,63,16,-5.50E-12,-9.20E-15,-2.35E-12,-3.85E-10,1.94E-12,-3.64E-15,2.99E-18,-9.09E-22,specimages/fbs0611-DFBSJ132109.90+144246.8.fits,specimagesjpeg/fbs0611-DFBSJ132109.90+144246.8.jpg
707,707,fbs0611,DFBSJ132118.76+144247.4,21:18.8,+14:42:47.42,15.93,16.21,U,72,17,3.66E-12,2.64E-15,7.94E-13,1.33E-10,-5.17E-13,7.64E-16,-5.06E-19,1.26E-22,specimages/fbs0611-DFBSJ132118.76+144247.4.fits,specimagesjpeg/fbs0611-DFBSJ132118.76+144247.4.jpg
708,708,fbs0611,DFBSJ132125.69+144343.3,21:25.7,+14:43:43.36,16.1,15.57,U,80,16,-2.19E-12,-3.66E-15,-9.36E-13,-1.53E-10,8.74E-13,-1.75E-15,1.49E-18,-4.62E-22,specimages/fbs0611-DFBSJ132125.69+144343.3.fits,specimagesjpeg/fbs0611-DFBSJ132125.69+144343.3.jpg
709,709,fbs0785M,DFBSJ071744.51+465756.2,17:44.5,+46:57:56.27,17.62,16.77,U,77,18,-6.58E-12,-1.75E-15,-6.80E-13,-1.16E-10,6.76E-13,-1.37E-15,1.17E-18,-3.62E-22,specimages/fbs0785M-DFBSJ071744.51+465756.2.fits,specimagesjpeg/fbs0785M-DFBSJ071744.51+465756.2.jpg
710,710,fbs0785M,DFBSJ071746.00+470631.8,17:46.0,+47:06:31.81,12.17,12.12,U,120,17,5.21E-10,3.76E-13,1.13E-10,1.89E-08,-8.01E-11,1.30E-13,-9.42E-17,2.56E-20,specimages/fbs0785M-DFBSJ071746.00+470631.8.fits,specimagesjpeg/fbs0785M-DFBSJ071746.00+470631.8.jpg
711,711,fbs0785M,DFBSJ071747.27+470602.6,17:47.3,+47:06:02.62,12.89,12.15,NL,114,17,1.07E-10,7.76E-14,2.33E-11,3.89E-09,-9.04E-12,2.73E-15,6.74E-18,-4.28E-21,specimages/fbs0785M-DFBSJ071747.27+470602.6.fits,specimagesjpeg/fbs0785M-DFBSJ071747.27+470602.6.jpg
712,712,fbs0785M,DFBSJ071747.55+470648.8,17:47.6,+47:06:48.83,12.5,12.33,NL,109,11,-5.10E-11,2.45E-13,6.85E-11,1.02E-08,-4.11E-11,6.46E-14,-4.76E-17,1.40E-20,specimages/fbs0785M-DFBSJ071747.55+470648.8.fits,specimagesjpeg/fbs0785M-DFBSJ071747.55+470648.8.jpg
713,713,fbs0785M,DFBSJ071748.59+470242.3,17:48.6,+47:02:42.33,16.63,16.94,U,31,17,-2.50E-12,-1.80E-15,-5.42E-13,-9.04E-11,5.78E-13,-1.25E-15,1.14E-18,-3.71E-22,specimages/fbs0785M-DFBSJ071748.59+470242.3.fits,specimagesjpeg/fbs0785M-DFBSJ071748.59+470242.3.jpg
714,714,fbs0785M,DFBSJ071752.45+470039.2,17:52.5,+47:00:39.26,17.27,16.71,U,66,19,1.35E-12,-1.23E-15,-3.72E-13,-6.50E-11,4.44E-13,-9.60E-16,8.45E-19,-2.64E-22,specimages/fbs0785M-DFBSJ071752.45+470039.2.fits,specimagesjpeg/fbs0785M-DFBSJ071752.45+470039.2.jpg
715,715,fbs0785M,DFBSJ071752.80+470538.2,17:52.8,+47:05:38.29,16.44,16.15,U,92,15,5.84E-13,-1.63E-14,-4.34E-12,-6.96E-10,3.82E-12,-7.71E-15,6.79E-18,-2.20E-21,specimages/fbs0785M-DFBSJ071752.80+470538.2.fits,specimagesjpeg/fbs0785M-DFBSJ071752.80+470538.2.jpg
716,716,fbs0785M,DFBSJ071756.68+470055.8,17:56.7,+47:00:55.86,16.09,13.8,OK,73,17,-1.35E-10,-9.73E-14,-2.92E-11,-4.88E-09,2.49E-11,-4.68E-14,3.85E-17,-1.17E-20,specimages/fbs0785M-DFBSJ071756.68+470055.8.fits,specimagesjpeg/fbs0785M-DFBSJ071756.68+470055.8.jpg
717,717,fbs0785M,DFBSJ071758.93+470104.9,17:58.9,+47:01:04.91,17.3,16.64,U,64,18,-2.11E-12,-5.61E-16,-2.18E-13,-3.72E-11,3.54E-13,-8.65E-16,8.19E-19,-2.70E-22,specimages/fbs0785M-DFBSJ071758.93+470104.9.fits,specimagesjpeg/fbs0785M-DFBSJ071758.93+470104.9.jpg
718,718,fbs0785M,DFBSJ071759.95+470629.9,18:00.0,+47:06:29.92,17.27,16.93,U,30,19,1.75E-12,-1.60E-15,-4.82E-13,-8.42E-11,5.17E-13,-1.07E-15,9.18E-19,-2.83E-22,specimages/fbs0785M-DFBSJ071759.95+470629.9.fits,specimagesjpeg/fbs0785M-DFBSJ071759.95+470629.9.jpg
719,719,fbs0785M,DFBSJ071800.48+470414.5,18:00.5,+47:04:14.55,16.56,16.1,U,91,18,-1.21E-11,-3.22E-15,-1.25E-12,-2.13E-10,1.24E-12,-2.52E-15,2.16E-18,-6.69E-22,specimages/fbs0785M-DFBSJ071800.48+470414.5.fits,specimagesjpeg/fbs0785M-DFBSJ071800.48+470414.5.jpg
720,720,fbs0785M,DFBSJ071801.94+470338.6,18:01.9,+47:03:38.69,14.71,13.95,U,93,16,-4.09E-11,-6.84E-14,-1.75E-11,-2.86E-09,1.57E-11,-3.13E-14,2.70E-17,-8.53E-21,specimages/fbs0785M-DFBSJ071801.94+470338.6.fits,specimagesjpeg/fbs0785M-DFBSJ071801.94+470338.6.jpg
721,721,fbs0785M,DFBSJ071803.26+470341.3,18:03.3,+47:03:41.32,14.72,13.95,N,95,18,-7.46E-11,-1.99E-14,-7.71E-12,-1.32E-09,7.74E-12,-1.58E-14,1.36E-17,-4.24E-21,specimages/fbs0785M-DFBSJ071803.26+470341.3.fits,specimagesjpeg/fbs0785M-DFBSJ071803.26+470341.3.jpg
722,722,fbs0785M,DFBSJ071804.92+470218.6,18:04.9,+47:02:18.63,15.71,15.13,OK,84,18,-2.37E-11,-6.30E-15,-2.45E-12,-4.18E-10,2.58E-12,-5.39E-15,4.72E-18,-1.49E-21,specimages/fbs0785M-DFBSJ071804.92+470218.6.fits,specimagesjpeg/fbs0785M-DFBSJ071804.92+470218.6.jpg
723,723,fbs0785M,DFBSJ071805.56+470037.7,18:05.6,+47:00:37.79,14.43,13.12,OK,87,18,-2.20E-10,-5.86E-14,-2.28E-11,-3.88E-09,2.13E-11,-4.18E-14,3.51E-17,-1.07E-20,specimages/fbs0785M-DFBSJ071805.56+470037.7.fits,specimagesjpeg/fbs0785M-DFBSJ071805.56+470037.7.jpg
724,724,fbs0785M,DFBSJ071810.13+470624.9,18:10.1,+47:06:24.96,17.02,16.53,U,71,19,1.62E-12,-1.47E-15,-4.45E-13,-7.77E-11,5.09E-13,-1.08E-15,9.37E-19,-2.91E-22,specimages/fbs0785M-DFBSJ071810.13+470624.9.fits,specimagesjpeg/fbs0785M-DFBSJ071810.13+470624.9.jpg
725,725,fbs0785M,DFBSJ071812.09+470106.9,18:12.1,+47:01:06.90,16.82,16.59,U,70,17,-6.77E-12,-4.88E-15,-1.47E-12,-2.45E-10,1.32E-12,-2.55E-15,2.14E-18,-6.55E-22,specimages/fbs0785M-DFBSJ071812.09+470106.9.fits,specimagesjpeg/fbs0785M-DFBSJ071812.09+470106.9.jpg
726,726,fbs0785M,DFBSJ071812.43+465817.1,18:12.4,+46:58:17.16,17.38,16.21,U,66,19,4.94E-12,-4.50E-15,-1.36E-12,-2.37E-10,1.27E-12,-2.42E-15,1.97E-18,-5.86E-22,specimages/fbs0785M-DFBSJ071812.43+465817.1.fits,specimagesjpeg/fbs0785M-DFBSJ071812.43+465817.1.jpg
727,727,fbs0785M,DFBSJ071815.11+470105.8,18:15.1,+47:01:05.85,16.22,15.5,OK,91,18,-2.88E-11,-7.66E-15,-2.97E-12,-5.07E-10,2.79E-12,-5.46E-15,4.59E-18,-1.41E-21,specimages/fbs0785M-DFBSJ071815.11+470105.8.fits,specimagesjpeg/fbs0785M-DFBSJ071815.11+470105.8.jpg
728,728,fbs0785M,DFBSJ071815.25+465734.0,18:15.3,+46:57:34.05,17.59,16.84,U,32,17,-7.68E-12,-5.54E-15,-1.66E-12,-2.78E-10,1.44E-12,-2.74E-15,2.26E-18,-6.83E-22,specimages/fbs0785M-DFBSJ071815.25+465734.0.fits,specimagesjpeg/fbs0785M-DFBSJ071815.25+465734.0.jpg
729,729,fbs0785M,DFBSJ071817.04+465906.4,18:17.0,+46:59:06.49,16.9,15.5,NL,64,15,7.21E-13,-2.02E-14,-5.36E-12,-8.59E-10,4.51E-12,-8.67E-15,7.26E-18,-2.25E-21,specimages/fbs0785M-DFBSJ071817.04+465906.4.fits,specimagesjpeg/fbs0785M-DFBSJ071817.04+465906.4.jpg
730,730,fbs0785M,DFBSJ071817.40+470027.1,18:17.4,+47:00:27.17,14.97,14.74,NL,115,18,-2.57E-11,-6.85E-15,-2.66E-12,-4.54E-10,2.86E-12,-6.05E-15,5.31E-18,-1.68E-21,specimages/fbs0785M-DFBSJ071817.40+470027.1.fits,specimagesjpeg/fbs0785M-DFBSJ071817.40+470027.1.jpg
731,731,fbs0785M,DFBSJ071820.65+470223.9,18:20.7,+47:02:23.90,17.76,14.77,NL,62,17,-3.74E-11,-2.70E-14,-8.10E-12,-1.35E-09,6.41E-12,-1.13E-14,9.00E-18,-2.71E-21,specimages/fbs0785M-DFBSJ071820.65+470223.9.fits,specimagesjpeg/fbs0785M-DFBSJ071820.65+470223.9.jpg
732,732,fbs1309,DFBSJ041549.28-004654.4,15:49.3,-00:46:54.41,16.69,15,U,43,16,-9.87E-12,-1.65E-14,-4.22E-12,-6.90E-10,3.55E-12,-6.78E-15,5.68E-18,-1.76E-21,specimages/fbs1309-DFBSJ041549.28-004654.4.fits,specimagesjpeg/fbs1309-DFBSJ041549.28-004654.4.jpg
733,733,fbs1309,DFBSJ041552.77-005134.4,15:52.8,-00:51:34.42,16.08,15.45,U,78,18,4.49E-13,1.20E-16,4.64E-14,7.92E-12,8.17E-14,-3.05E-16,3.33E-19,-1.18E-22,specimages/fbs1309-DFBSJ041552.77-005134.4.fits,specimagesjpeg/fbs1309-DFBSJ041552.77-005134.4.jpg
734,734,fbs1309,DFBSJ041555.27-004839.5,15:55.3,-00:48:39.57,15.64,14.52,OK,73,15,4.47E-13,-1.25E-14,-3.32E-12,-5.32E-10,3.03E-12,-6.18E-15,5.42E-18,-1.74E-21,specimages/fbs1309-DFBSJ041555.27-004839.5.fits,specimagesjpeg/fbs1309-DFBSJ041555.27-004839.5.jpg
735,735,fbs1309,DFBSJ041556.67-005308.4,15:56.7,-00:53:08.43,17.36,16.15,U,31,19,1.13E-12,-1.03E-15,-3.11E-13,-5.43E-11,2.83E-13,-5.25E-16,4.15E-19,-1.19E-22,specimages/fbs1309-DFBSJ041556.67-005308.4.fits,specimagesjpeg/fbs1309-DFBSJ041556.67-005308.4.jpg
736,736,fbs1309,DFBSJ041557.48-004852.5,15:57.5,-00:48:52.52,16.06,15.45,U,83,17,-1.23E-12,-8.88E-16,-2.67E-13,-4.45E-11,2.97E-13,-6.33E-16,5.52E-19,-1.72E-22,specimages/fbs1309-DFBSJ041557.48-004852.5.fits,specimagesjpeg/fbs1309-DFBSJ041557.48-004852.5.jpg
737,737,fbs1309,DFBSJ041603.47-004852.8,16:03.5,-00:48:52.83,16.78,15.26,U,56,18,-7.84E-12,-2.09E-15,-8.10E-13,-1.38E-10,7.62E-13,-1.49E-15,1.24E-18,-3.77E-22,specimages/fbs1309-DFBSJ041603.47-004852.8.fits,specimagesjpeg/fbs1309-DFBSJ041603.47-004852.8.jpg
738,738,fbs1309,DFBSJ041608.03-004746.6,16:08.0,-00:47:46.62,15.8,15,U,75,18,-3.84E-12,-1.02E-15,-3.96E-13,-6.76E-11,5.42E-13,-1.27E-15,1.18E-18,-3.86E-22,specimages/fbs1309-DFBSJ041608.03-004746.6.fits,specimagesjpeg/fbs1309-DFBSJ041608.03-004746.6.jpg
739,739,fbs1309,DFBSJ041614.00-005245.9,16:14.0,-00:52:45.99,14.91,14.23,OK,85,18,-5.44E-12,-1.45E-15,-5.62E-13,-9.59E-11,9.11E-13,-2.23E-15,2.10E-18,-6.90E-22,specimages/fbs1309-DFBSJ041614.00-005245.9.fits,specimagesjpeg/fbs1309-DFBSJ041614.00-005245.9.jpg
740,740,fbs1309,DFBSJ041614.19-005607.3,16:14.2,-00:56:07.33,14.28,12.76,OK,91,16,-8.59E-11,-1.44E-13,-3.68E-11,-6.01E-09,3.13E-11,-6.00E-14,5.02E-17,-1.55E-20,specimages/fbs1309-DFBSJ041614.19-005607.3.fits,specimagesjpeg/fbs1309-DFBSJ041614.19-005607.3.jpg
741,741,fbs1309,DFBSJ041616.68-005512.1,16:16.7,-00:55:12.12,15.1,14.48,U,92,18,-3.98E-12,-1.06E-15,-4.11E-13,-7.01E-11,6.95E-13,-1.73E-15,1.64E-18,-5.43E-22,specimages/fbs1309-DFBSJ041616.68-005512.1.fits,specimagesjpeg/fbs1309-DFBSJ041616.68-005512.1.jpg
742,742,fbs1309,DFBSJ041618.47-005139.8,16:18.5,-00:51:39.87,14.62,13.65,OK,103,17,-2.78E-11,-2.01E-14,-6.03E-12,-1.01E-09,5.72E-12,-1.15E-14,9.92E-18,-3.11E-21,specimages/fbs1309-DFBSJ041618.47-005139.8.fits,specimagesjpeg/fbs1309-DFBSJ041618.47-005139.8.jpg
743,743,fbs1309,DFBSJ041619.14-005522.1,16:19.1,-00:55:22.19,11.87,11.6,OK,120,17,4.78E-10,3.45E-13,1.04E-10,1.73E-08,-6.87E-11,1.03E-13,-6.86E-17,1.71E-20,specimages/fbs1309-DFBSJ041619.14-005522.1.fits,specimagesjpeg/fbs1309-DFBSJ041619.14-005522.1.jpg
744,744,fbs1309,DFBSJ041619.80-005501.2,16:19.8,-00:55:01.25,15.5,13.64,U,61,18,-9.91E-11,-2.64E-14,-1.02E-11,-1.75E-09,8.90E-12,-1.66E-14,1.34E-17,-4.00E-21,specimages/fbs1309-DFBSJ041619.80-005501.2.fits,specimagesjpeg/fbs1309-DFBSJ041619.80-005501.2.jpg
745,745,fbs1309,DFBSJ041621.93-004800.0,16:21.9,-00:48:00.04,16.52,15.97,U,84,18,-7.07E-13,-1.88E-16,-7.30E-14,-1.25E-11,1.23E-13,-3.05E-16,2.92E-19,-9.70E-23,specimages/fbs1309-DFBSJ041621.93-004800.0.fits,specimagesjpeg/fbs1309-DFBSJ041621.93-004800.0.jpg
